0.2195561731600535 0.8982233611297464 0.04264997267796
0.7077878113935223 0.20230427238378412 0.15904970386180528
0.5977990022364791 0.9805530593187022 0.9964253963020245
0.12979455977086196 0.9424771409396668 0.4125921309926084
0.9095036419124125 0.6775987676080572 0.31797337016241645
0.6584248953662267 0.6047218450292727 0.467736199884747
0.10437695999573315 0.8326763625589182 0.830107548899059
0.6376688344599557 0.07980662623017254 0.08544384843277486
0.4753661758050216 0.0651819348694267 0.9188831682467745
0.5209817831720556 0.45115023293440026 0.3342457078946476
0.4627924099498172 0.0075747382157014265 0.9973345376260544
0.2533868708329725 0.28903898265561645 0.6913083201766159
0.3246662481716034 0.0418666490104298 0.951410664048726
0.7078054796641665 0.14665665316272347 0.587113202094336
0.6777358950388589 0.5954951237925328 0.22878761848538498
0.4206769134730134 0.9569407571528753 0.7088558286961039
0.7874735127629019 0.364151351326653 0.30092970689639076
0.42643184023263336 0.3521998758971946 0.06929606803132826
0.6311360210465184 0.18807932168113417 0.5111362467298785
0.8656518093242946 0.7423920245122264 0.19828821580782263
